order_id,customer_id,order_date,status,shipping_cost
O003732,C00585,2024-07-26,Delivered,0.0
O003733,C00379,2025-12-08,Delivered,0.0
O003734,C00805,2024-11-06,Delivered,7.99
O003735,C00095,2024-06-08,Delivered,12.99
O003736,C00767,2025-02-27,Delivered,12.99
O003737,C00341,2025-12-11,Delivered,4.99
O003738,C00938,2024-01-04,Delivered,4.99
O003739,C00046,2024-08-06,Delivered,12.99
O003740,C00008,2025-12-10,Delivered,4.99
O003741,C00525,2024-06-16,Delivered,4.99
O003742,C00434,2024-04-21,Delivered,12.99
O003743,C00851,2025-03-07,Delivered,7.99
O003744,C00267,2025-11-12,Processing,12.99
O003745,C00075,2024-12-23,Shipped,0.0
O003746,C00594,2025-12-30,Delivered,4.99
O003747,C00694,2025-06-22,Delivered,12.99
O003748,C00883,2024-03-10,Delivered,0.0
O003749,C00492,2025-12-29,Delivered,7.99
O003750,C00363,2024-11-29,Delivered,0.0
O003751,C00460,2024-09-17,Delivered,12.99
O003752,C00799,2025-02-21,Cancelled,7.99
O003753,C00963,2024-10-05,Shipped,0.0
O003754,C00298,2024-03-23,Delivered,4.99
O003755,C00966,2024-01-02,Delivered,7.99
O003756,C00067,2024-12-13,Delivered,7.99
O003757,C00863,2025-11-03,Shipped,4.99
O003758,C00784,2025-03-09,Shipped,12.99
O003759,C00936,2025-12-31,Cancelled,4.99
O003760,C00906,2024-09-17,Delivered,4.99
O003761,C00899,2024-09-10,Delivered,0.0
O003762,C00500,2024-06-07,Delivered,19.99
O003763,C00005,2024-06-10,Delivered,0.0
O003764,C00523,2024-09-15,Delivered,4.99
O003765,C00279,2025-09-23,Delivered,12.99
O003766,C00469,2025-11-28,Delivered,0.0
O003767,C00265,2025-12-23,Delivered,4.99
O003768,C00226,2024-08-01,Delivered,0.0
O003769,C00272,2025-11-19,Delivered,7.99
O003770,C00963,2024-10-31,Delivered,7.99
O003771,C00728,2024-04-21,Delivered,12.99
O003772,C00964,2025-11-15,Delivered,12.99
O003773,C00187,2025-05-16,Delivered,7.99
O003774,C00022,2024-06-11,Delivered,7.99
O003775,C00798,2024-12-06,Processing,4.99
O003776,C00436,2024-09-17,Delivered,4.99
O003777,C00857,2025-08-05,Delivered,7.99
O003778,C00748,2024-12-15,Delivered,12.99
O003779,C00135,2025-12-28,Cancelled,4.99
O003780,C00493,2024-02-19,Delivered,4.99
O003781,C00096,2024-11-10,Delivered,4.99
O003782,C00537,2024-12-25,Delivered,4.99
O003783,C00568,2025-01-03,Delivered,0.0
O003784,C00327,2024-10-18,Shipped,4.99
O003785,C00008,2025-07-30,Delivered,4.99
O003786,C00933,2025-11-17,Cancelled,7.99
O003787,C00649,2025-12-10,Cancelled,4.99
O003788,C00841,2025-10-06,Delivered,7.99
O003789,C00291,2025-11-08,Delivered,12.99
O003790,C00748,2025-02-14,Delivered,19.99
O003791,C00118,2025-10-29,Shipped,7.99
O003792,C00794,2024-10-04,Delivered,0.0
O003793,C00920,2024-11-25,Processing,19.99
O003794,C00351,2024-10-19,Delivered,7.99
O003795,C00829,2024-12-20,Delivered,4.99
O003796,C00741,2024-09-15,Cancelled,0.0
O003797,C00066,2025-12-18,Delivered,0.0
O003798,C00797,2024-10-14,Delivered,0.0
O003799,C00368,2024-04-05,Delivered,0.0
O003800,C00834,2025-01-22,Delivered,12.99
O003801,C00525,2024-02-21,Delivered,4.99
O003802,C00209,2024-04-18,Delivered,7.99
O003803,C00029,2024-07-23,Delivered,12.99
O003804,C00759,2024-12-19,Processing,7.99
O003805,C00979,2024-12-08,Processing,12.99
O003806,C00318,2025-10-01,Delivered,19.99
O003807,C00651,2025-08-07,Shipped,4.99
O003808,C00472,2024-12-05,Delivered,19.99
O003809,C00246,2024-11-02,Delivered,7.99
O003810,C00523,2024-10-18,Delivered,0.0
O003811,C00992,2025-09-03,Returned,7.99
O003812,C00120,2024-02-16,Returned,7.99
O003813,C00308,2024-01-11,Delivered,12.99
O003814,C00782,2025-09-26,Delivered,4.99
O003815,C00529,2024-12-23,Delivered,7.99
O003816,C00337,2024-05-10,Delivered,0.0
O003817,C00635,2024-08-04,Delivered,4.99
O003818,C00991,2025-12-07,Delivered,0.0
O003819,C00986,2025-11-12,Shipped,4.99
O003820,C00943,2025-07-16,Delivered,12.99
O003821,C00475,2024-12-25,Returned,0.0
O003822,C00898,2025-01-17,Delivered,4.99
O003823,C00267,2025-12-23,Delivered,0.0
O003824,C00312,2025-12-19,Shipped,0.0
O003825,C00831,2024-07-19,Shipped,4.99
O003826,C00868,2025-10-13,Delivered,0.0
O003827,C00160,2024-07-06,Delivered,7.99
O003828,C00613,2024-07-18,Returned,0.0
O003829,C00133,2025-06-20,Delivered,0.0
O003830,C00361,2024-11-28,Delivered,4.99
O003831,C00467,2025-12-07,Delivered,7.99
O003832,C00607,2024-03-26,Shipped,0.0
O003833,C00708,2025-01-10,Shipped,7.99
O003834,C00805,2025-12-03,Cancelled,12.99
O003835,C00362,2025-11-27,Delivered,7.99
O003836,C00675,2024-06-05,Delivered,0.0
O003837,C00499,2024-11-14,Delivered,7.99
O003838,C00987,2025-04-28,Shipped,7.99
O003839,C00863,2024-06-07,Delivered,0.0
O003840,C00054,2025-12-20,Delivered,12.99
O003841,C00523,2025-12-01,Delivered,12.99
O003842,C00540,2024-06-13,Delivered,12.99
O003843,C00107,2024-04-29,Cancelled,12.99
O003844,C00925,2024-03-22,Delivered,7.99
O003845,C00784,2025-11-29,Processing,7.99
O003846,C00700,2024-07-03,Delivered,7.99
O003847,C00882,2024-12-02,Cancelled,12.99
O003848,C00819,2024-12-13,Shipped,7.99
O003849,C00536,2025-04-06,Delivered,4.99
O003850,C00727,2024-03-08,Processing,4.99
O003851,C00184,2024-07-28,Delivered,12.99
O003852,C00566,2025-12-07,Cancelled,0.0
O003853,C00768,2025-11-29,Cancelled,7.99
O003854,C00870,2025-09-11,Shipped,19.99
O003855,C00754,2024-01-16,Delivered,7.99
O003856,C00281,2024-10-29,Delivered,19.99
O003857,C00329,2025-05-07,Delivered,7.99
O003858,C00657,2024-09-04,Delivered,0.0
O003859,C00748,2025-11-29,Shipped,12.99
O003860,C00322,2025-05-14,Shipped,0.0
O003861,C00297,2024-03-08,Cancelled,4.99
O003862,C00096,2025-11-29,Delivered,4.99
O003863,C00003,2025-12-16,Shipped,0.0
O003864,C00711,2024-03-14,Returned,4.99
O003865,C00774,2025-01-27,Shipped,4.99
O003866,C00093,2024-10-04,Delivered,7.99
O003867,C00719,2024-11-23,Delivered,12.99
O003868,C00678,2024-06-22,Delivered,0.0
O003869,C00332,2025-03-15,Delivered,0.0
O003870,C00924,2025-12-17,Delivered,7.99
O003871,C00179,2025-01-03,Processing,7.99
O003872,C00247,2024-03-20,Delivered,12.99
O003873,C00663,2025-04-29,Delivered,0.0
O003874,C00363,2024-11-04,Delivered,12.99
O003875,C00384,2025-11-10,Shipped,4.99
O003876,C00175,2024-12-08,Returned,7.99
O003877,C00626,2024-07-02,Shipped,0.0
O003878,C00191,2024-07-01,Delivered,4.99
O003879,C00029,2025-08-30,Delivered,0.0
O003880,C00632,2024-08-27,Cancelled,0.0
O003881,C00716,2025-08-28,Delivered,4.99
O003882,C00900,2024-07-12,Delivered,12.99
O003883,C00172,2024-10-24,Delivered,7.99
O003884,C00716,2024-12-19,Delivered,7.99
O003885,C00361,2025-12-11,Delivered,4.99
O003886,C00579,2025-12-07,Delivered,4.99
O003887,C00175,2024-07-13,Delivered,19.99
O003888,C00887,2024-11-11,Delivered,7.99
O003889,C00553,2024-05-30,Delivered,0.0
O003890,C00711,2025-01-08,Delivered,0.0
O003891,C00556,2024-12-17,Delivered,7.99
O003892,C00465,2025-11-26,Delivered,4.99
O003893,C00400,2025-12-07,Delivered,0.0
O003894,C00115,2024-11-20,Delivered,12.99
O003895,C00611,2024-12-28,Delivered,7.99
O003896,C00175,2025-11-25,Delivered,7.99
O003897,C00732,2025-10-08,Delivered,0.0
O003898,C00024,2024-01-04,Cancelled,4.99
O003899,C00344,2024-10-22,Delivered,19.99
O003900,C00777,2024-12-04,Delivered,12.99
O003901,C00663,2024-07-30,Delivered,0.0
O003902,C00896,2024-07-07,Processing,0.0
O003903,C00285,2024-02-01,Delivered,4.99
O003904,C00510,2025-05-24,Delivered,4.99
O003905,C00942,2024-08-24,Delivered,7.99
O003906,C00634,2024-02-16,Shipped,19.99
O003907,C00593,2024-07-31,Shipped,4.99
O003908,C00801,2025-10-03,Delivered,0.0
O003909,C00191,2025-11-09,Delivered,12.99
O003910,C00397,2024-12-25,Delivered,0.0
O003911,C00762,2024-12-01,Returned,19.99
O003912,C00612,2025-12-24,Delivered,7.99
O003913,C00832,2024-07-08,Delivered,19.99
O003914,C00157,2024-07-19,Cancelled,0.0
O003915,C00875,2024-09-22,Cancelled,0.0
O003916,C00802,2024-06-17,Processing,4.99
O003917,C00046,2024-11-18,Cancelled,4.99
O003918,C00251,2025-11-30,Processing,4.99
O003919,C00929,2025-04-24,Delivered,19.99
O003920,C00475,2024-11-30,Cancelled,12.99
O003921,C00993,2025-12-08,Shipped,7.99
O003922,C00839,2024-02-12,Delivered,0.0
O003923,C00235,2024-07-16,Delivered,7.99
O003924,C00864,2025-03-02,Processing,7.99
O003925,C00941,2025-04-24,Delivered,4.99
O003926,C00497,2024-02-02,Cancelled,19.99
O003927,C00305,2024-11-27,Delivered,0.0
O003928,C00963,2025-05-30,Delivered,0.0
O003929,C00684,2025-07-07,Delivered,0.0
O003930,C00351,2025-05-18,Delivered,7.99
O003931,C00297,2024-10-23,Delivered,7.99
O003932,C00502,2024-03-31,Delivered,4.99
O003933,C00974,2024-12-05,Delivered,0.0
O003934,C00720,2024-05-08,Delivered,0.0
O003935,C00811,2025-12-13,Delivered,0.0
O003936,C00482,2024-12-23,Delivered,4.99
O003937,C00576,2024-10-19,Shipped,0.0
O003938,C00109,2025-08-28,Delivered,0.0
O003939,C00803,2024-12-31,Delivered,12.99
O003940,C00097,2024-10-11,Delivered,4.99
O003941,C00691,2025-10-14,Delivered,7.99
O003942,C00295,2025-11-14,Delivered,0.0
O003943,C00743,2025-06-18,Delivered,4.99
O003944,C00304,2024-02-10,Cancelled,4.99
O003945,C00494,2025-03-02,Returned,0.0
O003946,C00219,2025-08-25,Shipped,0.0
O003947,C00311,2024-05-16,Delivered,12.99
O003948,C00314,2024-07-30,Delivered,19.99
O003949,C00782,2025-11-20,Delivered,0.0
O003950,C00704,2024-01-17,Shipped,4.99
O003951,C00155,2025-08-17,Processing,19.99
O003952,C00507,2024-12-22,Delivered,0.0
O003953,C00389,2024-12-12,Delivered,7.99
O003954,C00074,2024-01-06,Delivered,19.99
O003955,C00338,2025-10-22,Shipped,19.99
O003956,C00264,2024-11-11,Cancelled,4.99
O003957,C00351,2025-02-03,Delivered,0.0
O003958,C00836,2025-06-21,Returned,0.0
O003959,C00236,2025-07-10,Delivered,12.99
O003960,C00250,2025-12-16,Cancelled,12.99
O003961,C00520,2025-01-26,Returned,7.99
O003962,C00130,2024-11-26,Cancelled,7.99
O003963,C00047,2025-12-15,Delivered,7.99
O003964,C00941,2025-05-22,Delivered,7.99
O003965,C00579,2024-09-29,Delivered,12.99
O003966,C00106,2024-05-05,Delivered,7.99
O003967,C00867,2025-11-05,Cancelled,4.99
O003968,C00689,2024-11-12,Delivered,0.0
O003969,C00957,2025-06-08,Delivered,7.99
O003970,C00947,2024-12-21,Shipped,4.99
O003971,C00603,2024-07-07,Delivered,0.0
O003972,C00631,2025-04-09,Delivered,12.99
O003973,C00739,2024-02-25,Delivered,7.99
O003974,C00139,2024-12-01,Delivered,19.99
O003975,C00646,2025-02-09,Delivered,0.0
O003976,C00310,2024-12-09,Cancelled,7.99
O003977,C00315,2025-08-14,Delivered,0.0
O003978,C00265,2025-10-31,Cancelled,12.99
O003979,C00576,2025-08-31,Delivered,0.0
O003980,C00052,2024-02-02,Delivered,7.99
O003981,C00801,2024-07-03,Delivered,7.99
O003982,C00801,2025-01-30,Delivered,4.99
O003983,C00942,2025-12-08,Delivered,19.99
O003984,C00077,2025-11-03,Delivered,12.99
O003985,C00745,2025-11-05,Delivered,0.0
O003986,C00653,2024-10-04,Delivered,0.0
O003987,C00686,2024-12-06,Delivered,0.0
O003988,C00684,2024-12-21,Delivered,0.0
O003989,C00763,2024-06-05,Shipped,12.99
O003990,C00630,2024-01-26,Returned,19.99
O003991,C00222,2025-12-13,Delivered,0.0
O003992,C00601,2024-08-08,Delivered,4.99
O003993,C00380,2024-08-07,Returned,4.99
O003994,C00904,2024-03-20,Delivered,0.0
O003995,C00587,2025-12-06,Processing,4.99
O003996,C00037,2025-03-17,Delivered,4.99
O003997,C00412,2025-06-13,Cancelled,4.99
O003998,C00036,2025-11-30,Delivered,7.99
O003999,C00178,2024-11-06,Returned,7.99
O004000,C00396,2025-04-30,Delivered,0.0
O004001,C00180,2024-02-02,Delivered,12.99
O004002,C00142,2024-06-28,Delivered,7.99
O004003,C00325,2025-11-01,Delivered,12.99
O004004,C00726,2025-08-28,Shipped,4.99
O004005,C00920,2024-11-08,Delivered,12.99
O004006,C00097,2024-11-18,Returned,12.99
O004007,C00314,2025-01-28,Delivered,4.99
O004008,C00278,2024-01-01,Cancelled,4.99
O004009,C00415,2024-08-08,Delivered,19.99
O004010,C00264,2024-07-14,Processing,7.99
O004011,C00518,2024-08-15,Returned,19.99
O004012,C00236,2025-10-07,Delivered,7.99
O004013,C00213,2024-09-09,Cancelled,7.99
O004014,C00264,2024-07-01,Cancelled,0.0
O004015,C00810,2025-01-04,Delivered,0.0
O004016,C00165,2025-11-14,Delivered,19.99
O004017,C00318,2024-08-08,Delivered,4.99
O004018,C00520,2024-03-15,Shipped,0.0
O004019,C00812,2024-11-10,Delivered,7.99
O004020,C00796,2025-08-13,Delivered,7.99
O004021,C00068,2025-02-14,Delivered,0.0
O004022,C00066,2025-10-19,Delivered,0.0
O004023,C00629,2025-12-17,Cancelled,4.99
O004024,C00465,2025-09-23,Processing,0.0
O004025,C00668,2025-04-11,Delivered,7.99
O004026,C00131,2024-12-29,Delivered,4.99
O004027,C00943,2024-02-03,Shipped,12.99
O004028,C00303,2025-12-26,Delivered,12.99
O004029,C00228,2024-11-20,Delivered,7.99
O004030,C00911,2024-06-01,Delivered,4.99
O004031,C00743,2025-06-13,Delivered,4.99
O004032,C00265,2024-09-14,Delivered,4.99
O004033,C00760,2025-03-23,Shipped,4.99
O004034,C00811,2025-03-24,Delivered,12.99
O004035,C00093,2024-12-12,Cancelled,4.99
O004036,C00280,2025-11-03,Delivered,12.99
O004037,C00977,2024-08-26,Delivered,0.0
O004038,C00456,2024-12-13,Cancelled,0.0
O004039,C00382,2025-01-31,Delivered,19.99
O004040,C00703,2025-06-10,Delivered,7.99
O004041,C00463,2025-09-14,Delivered,4.99
O004042,C00066,2024-11-24,Delivered,4.99
O004043,C00991,2025-05-27,Cancelled,0.0
O004044,C00238,2024-05-31,Delivered,7.99
O004045,C00062,2025-12-08,Shipped,0.0
O004046,C00400,2024-11-20,Delivered,7.99
O004047,C00898,2025-07-31,Delivered,7.99
O004048,C00057,2024-01-17,Processing,12.99
O004049,C00885,2024-07-12,Shipped,4.99
O004050,C00096,2024-12-27,Delivered,0.0
O004051,C00583,2025-11-18,Delivered,7.99
O004052,C00063,2025-01-22,Delivered,0.0
O004053,C00741,2025-12-07,Delivered,0.0
O004054,C00840,2024-12-26,Shipped,0.0
O004055,C00117,2024-12-28,Shipped,4.99
O004056,C00565,2024-04-28,Delivered,0.0
O004057,C00149,2025-10-04,Shipped,4.99
O004058,C00639,2024-08-13,Delivered,19.99
O004059,C00924,2025-11-26,Delivered,7.99
O004060,C00235,2025-11-30,Delivered,0.0
O004061,C00568,2025-12-11,Returned,0.0
O004062,C00678,2025-01-17,Shipped,7.99
O004063,C00738,2025-06-21,Delivered,12.99
O004064,C00281,2025-09-08,Delivered,0.0
O004065,C00038,2024-05-10,Returned,12.99
O004066,C00033,2025-04-08,Delivered,7.99
O004067,C00165,2024-01-29,Delivered,4.99
O004068,C00796,2024-12-30,Processing,19.99
O004069,C00055,2024-06-03,Cancelled,7.99
O004070,C00202,2024-06-25,Delivered,12.99
O004071,C00921,2024-11-13,Delivered,4.99
O004072,C00554,2024-12-07,Delivered,7.99
O004073,C00523,2025-05-02,Delivered,7.99
O004074,C00148,2024-03-11,Returned,4.99
O004075,C00756,2025-01-03,Delivered,7.99
O004076,C00151,2024-06-24,Cancelled,0.0
O004077,C00131,2025-03-11,Delivered,0.0
O004078,C00879,2025-05-17,Delivered,4.99
O004079,C00509,2025-02-20,Delivered,7.99
O004080,C00840,2025-08-06,Shipped,12.99
O004081,C00268,2024-11-03,Delivered,4.99
O004082,C00680,2025-08-27,Delivered,7.99
O004083,C00979,2024-12-07,Delivered,0.0
O004084,C00487,2024-12-26,Delivered,12.99
O004085,C00685,2025-05-29,Delivered,7.99
O004086,C00034,2024-01-16,Delivered,7.99
O004087,C00942,2025-06-03,Delivered,7.99
O004088,C00816,2025-04-27,Delivered,0.0
O004089,C00426,2024-10-11,Delivered,4.99
O004090,C00605,2024-03-23,Delivered,19.99
O004091,C00329,2024-03-28,Delivered,0.0
O004092,C00583,2025-12-04,Delivered,7.99
O004093,C00261,2025-06-30,Delivered,19.99
O004094,C00240,2024-05-06,Cancelled,4.99
O004095,C00862,2024-11-10,Delivered,12.99
O004096,C00502,2025-03-30,Delivered,19.99
O004097,C00480,2025-11-03,Delivered,7.99
O004098,C00664,2024-02-07,Cancelled,0.0
O004099,C00646,2024-08-05,Shipped,4.99
O004100,C00121,2025-11-22,Delivered,0.0
O004101,C00735,2024-01-08,Delivered,12.99
O004102,C00798,2024-07-09,Delivered,12.99
O004103,C00088,2025-12-17,Processing,7.99
O004104,C00544,2025-04-22,Shipped,4.99
O004105,C00928,2024-08-24,Delivered,0.0
O004106,C00189,2024-03-03,Cancelled,7.99
O004107,C00851,2024-01-24,Shipped,7.99
O004108,C00835,2024-08-11,Delivered,12.99
O004109,C00173,2025-11-19,Delivered,7.99
O004110,C00131,2024-12-01,Delivered,12.99
O004111,C00942,2025-07-24,Delivered,7.99
O004112,C00940,2025-12-02,Shipped,7.99
O004113,C00733,2024-11-29,Delivered,4.99
O004114,C00074,2024-07-01,Shipped,12.99
O004115,C00193,2025-01-14,Processing,7.99
O004116,C00750,2025-11-29,Delivered,4.99
O004117,C00351,2025-10-06,Delivered,0.0
O004118,C00548,2024-03-01,Shipped,0.0
O004119,C00216,2025-07-02,Shipped,4.99
O004120,C00392,2025-03-08,Shipped,0.0
O004121,C00581,2025-11-29,Delivered,0.0
O004122,C00856,2024-05-01,Delivered,4.99
O004123,C00557,2025-01-28,Delivered,0.0
O004124,C00277,2025-11-19,Processing,12.99
O004125,C00926,2024-11-29,Delivered,4.99
O004126,C00441,2024-12-25,Returned,7.99
O004127,C00535,2024-03-06,Delivered,0.0
O004128,C00863,2024-09-07,Processing,4.99
O004129,C00041,2024-10-27,Delivered,4.99
O004130,C00047,2025-12-12,Delivered,12.99
O004131,C00828,2024-09-12,Delivered,7.99
O004132,C00920,2024-12-17,Delivered,0.0
O004133,C00654,2025-06-16,Delivered,7.99
O004134,C00511,2024-06-09,Delivered,0.0
O004135,C00615,2024-12-27,Delivered,19.99
O004136,C00575,2025-08-06,Delivered,19.99
O004137,C00235,2025-11-14,Shipped,7.99
O004138,C00263,2025-05-05,Delivered,7.99
O004139,C00758,2025-06-15,Delivered,12.99
O004140,C00471,2024-05-05,Cancelled,7.99
O004141,C00464,2025-12-12,Delivered,7.99
O004142,C00767,2024-05-12,Returned,19.99
O004143,C00789,2025-09-04,Delivered,7.99
O004144,C00445,2024-08-26,Delivered,7.99
O004145,C00125,2025-12-08,Delivered,12.99
O004146,C00200,2025-07-23,Delivered,7.99
O004147,C00723,2025-08-18,Delivered,7.99
O004148,C00479,2024-07-22,Delivered,0.0
O004149,C00273,2024-12-11,Delivered,4.99
O004150,C00470,2025-04-26,Delivered,0.0
O004151,C00773,2025-08-30,Delivered,4.99
O004152,C00447,2024-04-11,Delivered,4.99
O004153,C00470,2025-12-18,Delivered,19.99
O004154,C00248,2025-11-22,Delivered,7.99
O004155,C00287,2024-08-30,Delivered,7.99
O004156,C00291,2025-10-25,Delivered,4.99
O004157,C00807,2025-01-15,Delivered,12.99
O004158,C00828,2024-12-18,Delivered,7.99
O004159,C00612,2024-10-16,Delivered,7.99
O004160,C00789,2025-03-18,Delivered,0.0
O004161,C00382,2025-07-31,Delivered,4.99
O004162,C00842,2024-11-30,Delivered,7.99
O004163,C00744,2025-05-09,Delivered,7.99
O004164,C00439,2025-07-08,Delivered,12.99
O004165,C00964,2025-07-17,Delivered,12.99
O004166,C00455,2024-02-16,Delivered,19.99
O004167,C00997,2025-11-12,Cancelled,7.99
O004168,C00153,2024-12-16,Shipped,19.99
O004169,C00496,2024-08-24,Delivered,12.99
O004170,C00236,2024-08-09,Delivered,0.0
O004171,C00547,2024-12-25,Delivered,4.99
O004172,C00669,2025-11-21,Cancelled,0.0
O004173,C00026,2024-11-18,Delivered,0.0
O004174,C00957,2025-08-15,Processing,0.0
O004175,C00667,2024-04-04,Delivered,0.0
O004176,C00715,2024-12-23,Delivered,7.99
O004177,C00189,2025-12-29,Delivered,4.99
O004178,C00393,2025-08-31,Delivered,4.99
O004179,C00650,2024-07-16,Delivered,7.99
O004180,C00052,2025-01-01,Delivered,12.99
O004181,C00581,2024-08-02,Delivered,19.99
O004182,C00127,2024-11-29,Cancelled,7.99
O004183,C00768,2025-09-10,Delivered,4.99
O004184,C00686,2025-08-31,Delivered,4.99
O004185,C00534,2024-07-29,Delivered,0.0
O004186,C00892,2025-12-04,Delivered,0.0
O004187,C00773,2025-03-30,Delivered,4.99
O004188,C00774,2024-11-19,Delivered,19.99
O004189,C00327,2025-01-02,Delivered,0.0
O004190,C00203,2025-04-13,Delivered,0.0
O004191,C00806,2025-02-24,Delivered,0.0
O004192,C00745,2024-12-26,Delivered,7.99
O004193,C00614,2025-01-04,Returned,4.99
O004194,C00942,2024-06-20,Delivered,4.99
O004195,C00991,2025-10-15,Delivered,0.0
O004196,C00486,2025-02-04,Delivered,4.99
O004197,C00543,2024-05-10,Shipped,0.0
O004198,C00734,2025-08-28,Delivered,4.99
O004199,C00682,2025-12-07,Delivered,0.0
O004200,C00272,2025-12-13,Delivered,7.99
O004201,C00740,2024-11-15,Delivered,7.99
O004202,C00316,2024-05-15,Shipped,7.99
O004203,C00860,2025-01-15,Delivered,4.99
O004204,C00646,2024-04-20,Shipped,4.99
O004205,C00478,2025-12-08,Delivered,0.0
O004206,C00045,2024-06-25,Delivered,4.99
O004207,C00395,2024-08-17,Cancelled,4.99
O004208,C00200,2024-11-28,Delivered,4.99
O004209,C00828,2024-11-20,Delivered,7.99
O004210,C00450,2025-09-25,Delivered,12.99
O004211,C00526,2024-12-16,Delivered,7.99
O004212,C00783,2024-06-15,Delivered,0.0
O004213,C00824,2024-08-28,Processing,7.99
O004214,C00699,2025-01-08,Processing,0.0
O004215,C00581,2024-05-28,Delivered,7.99
O004216,C00190,2025-04-20,Delivered,4.99
O004217,C00094,2025-03-02,Delivered,0.0
O004218,C00795,2025-07-19,Delivered,12.99
O004219,C00531,2025-12-09,Delivered,7.99
O004220,C00718,2025-11-30,Delivered,4.99
O004221,C00740,2025-12-12,Delivered,0.0
O004222,C00139,2024-08-11,Delivered,4.99
O004223,C00778,2024-05-11,Delivered,19.99
O004224,C00660,2024-10-03,Delivered,7.99
O004225,C00210,2025-11-24,Shipped,19.99
O004226,C00825,2025-12-22,Delivered,0.0
O004227,C00327,2025-11-11,Delivered,7.99
O004228,C00454,2024-04-18,Delivered,7.99
O004229,C00659,2025-12-13,Delivered,4.99
O004230,C00562,2024-12-04,Delivered,0.0
O004231,C00005,2024-01-08,Delivered,7.99
O004232,C00706,2024-12-11,Processing,7.99
O004233,C00098,2024-02-09,Delivered,7.99
O004234,C00812,2025-02-07,Delivered,7.99
O004235,C00695,2024-11-04,Delivered,7.99
O004236,C00335,2024-12-22,Returned,7.99
O004237,C00928,2025-04-21,Shipped,0.0
O004238,C00018,2025-11-15,Cancelled,4.99
O004239,C00197,2025-06-09,Delivered,7.99
O004240,C00999,2024-12-08,Processing,19.99
O004241,C00839,2025-10-22,Delivered,0.0
O004242,C00968,2025-11-28,Delivered,4.99
O004243,C00456,2024-04-28,Cancelled,4.99
O004244,C00675,2025-01-26,Returned,0.0
O004245,C00669,2024-09-14,Delivered,4.99
O004246,C00068,2024-02-10,Delivered,7.99
O004247,C00021,2025-06-14,Delivered,0.0
O004248,C00054,2025-11-13,Delivered,7.99
O004249,C00948,2024-06-09,Delivered,12.99
O004250,C00904,2025-10-14,Processing,19.99
O004251,C00955,2025-11-09,Delivered,0.0
O004252,C00374,2025-12-01,Shipped,7.99
O004253,C00545,2024-08-27,Shipped,4.99
O004254,C00261,2025-11-27,Delivered,4.99
O004255,C00689,2024-10-23,Shipped,7.99
O004256,C00716,2025-02-16,Delivered,7.99
O004257,C00127,2024-02-14,Delivered,0.0
O004258,C00423,2024-02-07,Delivered,19.99
O004259,C00147,2025-07-24,Delivered,12.99
O004260,C00378,2024-12-12,Shipped,7.99
O004261,C00501,2024-08-20,Processing,7.99
O004262,C00546,2024-06-30,Delivered,4.99
O004263,C00735,2025-06-15,Shipped,7.99
O004264,C00178,2024-01-01,Delivered,4.99
O004265,C00722,2025-10-07,Shipped,12.99
O004266,C00455,2024-03-16,Delivered,0.0
O004267,C00974,2024-07-01,Delivered,0.0
O004268,C00399,2024-11-21,Delivered,7.99
O004269,C00101,2024-12-26,Delivered,4.99
O004270,C00842,2024-11-10,Delivered,4.99
O004271,C00127,2024-10-23,Returned,4.99
O004272,C00361,2025-12-19,Delivered,12.99
O004273,C00619,2025-05-22,Returned,4.99
O004274,C00206,2024-01-20,Delivered,4.99
O004275,C00226,2024-12-06,Delivered,0.0
O004276,C00572,2025-11-17,Delivered,4.99
O004277,C00445,2024-10-02,Shipped,4.99
O004278,C00271,2024-04-01,Delivered,7.99
O004279,C00731,2025-08-22,Delivered,0.0
O004280,C00246,2025-04-14,Delivered,0.0
O004281,C00814,2025-03-07,Delivered,4.99
O004282,C00893,2024-02-17,Processing,4.99
O004283,C00279,2024-05-20,Delivered,4.99
O004284,C00564,2025-05-01,Delivered,7.99
O004285,C00315,2024-07-14,Delivered,4.99
O004286,C00294,2025-01-03,Shipped,4.99
O004287,C00830,2025-02-08,Shipped,7.99
O004288,C00245,2024-09-13,Delivered,0.0
O004289,C00350,2025-12-13,Delivered,7.99
O004290,C00394,2025-11-05,Delivered,4.99
O004291,C00956,2025-07-25,Delivered,4.99
O004292,C00131,2024-03-14,Delivered,12.99
O004293,C00123,2024-04-13,Processing,0.0
O004294,C00166,2024-12-29,Delivered,12.99
O004295,C00319,2024-06-08,Delivered,7.99
O004296,C00970,2025-12-24,Cancelled,7.99
O004297,C00371,2024-06-06,Delivered,12.99
O004298,C00612,2024-12-27,Delivered,12.99
O004299,C00719,2024-11-13,Delivered,7.99
O004300,C00068,2025-05-19,Delivered,7.99
O004301,C00492,2024-05-08,Returned,4.99
O004302,C00133,2024-12-07,Delivered,4.99
O004303,C00097,2024-09-04,Delivered,0.0
O004304,C00258,2025-11-22,Delivered,0.0
O004305,C00985,2024-02-04,Cancelled,12.99
O004306,C00635,2025-12-01,Delivered,0.0
O004307,C00003,2025-11-02,Delivered,0.0
O004308,C00685,2024-09-28,Returned,7.99
O004309,C00410,2025-09-20,Delivered,0.0
O004310,C00983,2024-01-26,Delivered,0.0
O004311,C00544,2025-12-20,Delivered,7.99
O004312,C00665,2025-01-22,Delivered,7.99
O004313,C00102,2024-10-04,Delivered,7.99
