order_item_id,order_id,product_id,quantity,unit_price,discount
OI0007268,O003767,P00063,1,329.62,0.1
OI0007269,O003767,P00041,2,19.77,0.15
OI0007270,O003768,P00025,1,205.26,0.1
OI0007271,O003768,P00030,1,211.27,0.0
OI0007272,O003769,P00006,2,117.92,0.0
OI0007273,O003769,P00089,2,185.57,0.05
OI0007274,O003770,P00060,4,534.46,0.05
OI0007275,O003771,P00042,1,444.01,0.2
OI0007276,O003772,P00109,1,130.78,0.05
OI0007277,O003773,P00060,1,534.46,0.05
OI0007278,O003773,P00112,1,264.71,0.05
OI0007279,O003774,P00020,2,21.08,0.0
OI0007280,O003775,P00095,2,40.98,0.05
OI0007281,O003775,P00097,1,193.82,0.0
OI0007282,O003775,P00050,1,212.38,0.2
OI0007283,O003776,P00018,1,97.12,0.2
OI0007284,O003777,P00041,1,19.77,0.15
OI0007285,O003777,P00049,1,193.92,0.0
OI0007286,O003777,P00112,1,264.71,0.05
OI0007287,O003778,P00047,1,293.14,0.0
OI0007288,O003779,P00056,1,496.49,0.2
OI0007289,O003779,P00102,3,377.84,0.15
OI0007290,O003780,P00116,2,571.16,0.0
OI0007291,O003780,P00023,2,220.19,0.1
OI0007292,O003781,P00024,1,194.34,0.0
OI0007293,O003781,P00028,1,43.31,0.0
OI0007294,O003782,P00051,1,220.14,0.0
OI0007295,O003782,P00061,1,62.41,0.0
OI0007296,O003783,P00044,2,52.37,0.0
OI0007297,O003784,P00003,1,419.56,0.0
OI0007298,O003784,P00064,1,25.74,0.2
OI0007299,O003784,P00051,3,220.14,0.2
OI0007300,O003784,P00021,1,265.21,0.1
OI0007301,O003785,P00036,1,136.63,0.0
OI0007302,O003786,P00025,1,205.26,0.15
OI0007303,O003786,P00063,1,329.62,0.05
OI0007304,O003786,P00078,1,203.68,0.05
OI0007305,O003787,P00056,3,496.49,0.05
OI0007306,O003787,P00110,1,82.92,0.15
OI0007307,O003787,P00021,3,265.21,0.0
OI0007308,O003788,P00046,1,488.5,0.0
OI0007309,O003789,P00009,1,411.99,0.1
OI0007310,O003789,P00042,1,444.01,0.0
OI0007311,O003789,P00091,1,86.94,0.0
OI0007312,O003789,P00062,2,140.07,0.0
OI0007313,O003790,P00067,3,529.3,0.0
OI0007314,O003790,P00064,1,25.74,0.05
OI0007315,O003790,P00103,3,132.87,0.05
OI0007316,O003791,P00002,2,75.51,0.15
OI0007317,O003791,P00040,2,464.84,0.0
OI0007318,O003792,P00044,1,52.37,0.15
OI0007319,O003793,P00040,2,464.84,0.15
OI0007320,O003794,P00080,1,65.63,0.05
OI0007321,O003795,P00079,1,142.89,0.0
OI0007322,O003796,P00077,1,263.58,0.1
OI0007323,O003796,P00017,1,369.49,0.0
OI0007324,O003797,P00044,2,52.37,0.0
OI0007325,O003797,P00093,1,320.92,0.2
OI0007326,O003798,P00089,3,185.57,0.2
OI0007327,O003799,P00017,3,369.49,0.0
OI0007328,O003800,P00073,1,380.75,0.05
OI0007329,O003801,P00009,1,411.99,0.0
OI0007330,O003802,P00058,4,268.06,0.0
OI0007331,O003802,P00048,4,606.69,0.0
OI0007332,O003802,P00054,3,499.72,0.0
OI0007333,O003803,P00089,2,185.57,0.2
OI0007334,O003803,P00030,2,211.27,0.0
OI0007335,O003803,P00117,1,372.96,0.15
OI0007336,O003804,P00118,2,509.33,0.05
OI0007337,O003805,P00101,2,79.35,0.0
OI0007338,O003805,P00036,2,136.63,0.1
OI0007339,O003805,P00072,1,362.99,0.2
OI0007340,O003806,P00043,4,243.73,0.0
OI0007341,O003806,P00090,1,335.08,0.0
OI0007342,O003807,P00042,1,444.01,0.0
OI0007343,O003807,P00101,2,79.35,0.15
OI0007344,O003807,P00081,3,74.04,0.1
OI0007345,O003807,P00074,1,138.42,0.1
OI0007346,O003808,P00031,1,462.82,0.2
OI0007347,O003809,P00105,1,567.15,0.0
OI0007348,O003810,P00063,3,329.62,0.1
OI0007349,O003811,P00061,1,62.41,0.0
OI0007350,O003812,P00041,3,19.77,0.05
OI0007351,O003812,P00066,2,422.64,0.2
OI0007352,O003812,P00113,1,151.95,0.0
OI0007353,O003812,P00013,1,427.3,0.1
OI0007354,O003813,P00042,1,444.01,0.0
OI0007355,O003814,P00068,1,131.83,0.1
OI0007356,O003814,P00063,2,329.62,0.15
OI0007357,O003814,P00060,1,534.46,0.0
OI0007358,O003815,P00009,1,411.99,0.05
OI0007359,O003815,P00058,2,268.06,0.2
OI0007360,O003816,P00025,1,205.26,0.2
OI0007361,O003817,P00099,1,91.51,0.0
OI0007362,O003818,P00092,1,315.53,0.0
OI0007363,O003818,P00019,1,80.96,0.2
OI0007364,O003819,P00100,1,205.9,0.0
OI0007365,O003819,P00008,1,441.52,0.0
OI0007366,O003819,P00061,1,62.41,0.15
OI0007367,O003820,P00001,1,186.44,0.0
OI0007368,O003821,P00046,2,488.5,0.1
OI0007369,O003821,P00106,1,183.48,0.05
OI0007370,O003822,P00072,1,362.99,0.2
OI0007371,O003822,P00019,1,80.96,0.0
OI0007372,O003823,P00041,1,19.77,0.1
OI0007373,O003823,P00063,1,329.62,0.0
OI0007374,O003823,P00078,3,203.68,0.2
OI0007375,O003824,P00104,1,250.89,0.15
OI0007376,O003825,P00025,2,205.26,0.1
OI0007377,O003825,P00119,2,324.39,0.1
OI0007378,O003826,P00016,1,21.7,0.0
OI0007379,O003827,P00094,1,222.34,0.0
OI0007380,O003828,P00095,2,40.98,0.0
OI0007381,O003829,P00068,1,131.83,0.2
OI0007382,O003830,P00065,4,96.5,0.0
OI0007383,O003831,P00032,4,492.19,0.05
OI0007384,O003831,P00102,1,377.84,0.15
OI0007385,O003831,P00049,1,193.92,0.2
OI0007386,O003832,P00110,2,82.92,0.0
OI0007387,O003833,P00039,1,78.36,0.0
OI0007388,O003834,P00027,1,425.73,0.0
OI0007389,O003835,P00038,1,373.16,0.0
OI0007390,O003836,P00004,1,41.11,0.15
OI0007391,O003837,P00083,2,125.94,0.05
OI0007392,O003837,P00098,1,298.47,0.0
OI0007393,O003838,P00048,1,606.69,0.0
OI0007394,O003838,P00060,1,534.46,0.05
OI0007395,O003838,P00100,1,205.9,0.15
OI0007396,O003839,P00049,1,193.92,0.05
OI0007397,O003839,P00072,1,362.99,0.2
OI0007398,O003839,P00021,1,265.21,0.0
OI0007399,O003839,P00077,1,263.58,0.0
OI0007400,O003840,P00120,1,568.77,0.05
OI0007401,O003840,P00036,1,136.63,0.0
OI0007402,O003841,P00026,2,236.15,0.15
OI0007403,O003842,P00078,1,203.68,0.0
OI0007404,O003842,P00059,3,377.25,0.0
OI0007405,O003843,P00076,1,271.68,0.0
OI0007406,O003843,P00017,1,369.49,0.0
OI0007407,O003844,P00016,1,21.7,0.2
OI0007408,O003844,P00007,3,522.61,0.0
OI0007409,O003845,P00071,1,455.29,0.05
OI0007410,O003846,P00048,4,606.69,0.15
OI0007411,O003846,P00019,1,80.96,0.05
OI0007412,O003846,P00041,2,19.77,0.1
OI0007413,O003846,P00107,1,373.63,0.0
OI0007414,O003847,P00081,3,74.04,0.15
OI0007415,O003847,P00056,1,496.49,0.0
OI0007416,O003848,P00051,1,220.14,0.0
OI0007417,O003849,P00042,1,444.01,0.1
OI0007418,O003850,P00108,1,475.6,0.15
OI0007419,O003850,P00098,1,298.47,0.0
OI0007420,O003850,P00005,2,297.83,0.0
OI0007421,O003851,P00073,1,380.75,0.1
OI0007422,O003851,P00097,1,193.82,0.0
OI0007423,O003852,P00114,1,426.8,0.0
OI0007424,O003852,P00066,2,422.64,0.15
OI0007425,O003853,P00092,2,315.53,0.15
OI0007426,O003854,P00017,2,369.49,0.0
OI0007427,O003854,P00064,1,25.74,0.0
OI0007428,O003855,P00018,3,97.12,0.0
OI0007429,O003856,P00014,1,306.6,0.1
OI0007430,O003857,P00021,2,265.21,0.0
OI0007431,O003857,P00092,1,315.53,0.0
OI0007432,O003858,P00097,1,193.82,0.0
OI0007433,O003858,P00047,1,293.14,0.0
OI0007434,O003859,P00011,2,477.15,0.0
OI0007435,O003859,P00053,4,564.38,0.2
OI0007436,O003860,P00009,2,411.99,0.05
OI0007437,O003861,P00052,1,396.7,0.1
OI0007438,O003862,P00008,1,441.52,0.05
OI0007439,O003862,P00068,1,131.83,0.15
OI0007440,O003863,P00102,1,377.84,0.05
OI0007441,O003864,P00089,1,185.57,0.1
OI0007442,O003864,P00020,1,21.08,0.2
OI0007443,O003865,P00012,2,518.79,0.2
OI0007444,O003866,P00027,1,425.73,0.0
OI0007445,O003866,P00058,1,268.06,0.2
OI0007446,O003866,P00021,2,265.21,0.2
OI0007447,O003867,P00034,1,79.08,0.0
OI0007448,O003867,P00030,2,211.27,0.0
OI0007449,O003868,P00083,1,125.94,0.15
OI0007450,O003869,P00072,1,362.99,0.0
OI0007451,O003869,P00004,1,41.11,0.15
OI0007452,O003870,P00108,2,475.6,0.0
OI0007453,O003870,P00090,1,335.08,0.05
OI0007454,O003871,P00006,2,117.92,0.2
OI0007455,O003871,P00029,1,359.81,0.0
OI0007456,O003871,P00098,1,298.47,0.1
OI0007457,O003871,P00030,1,211.27,0.0
OI0007458,O003871,P00020,3,21.08,0.0
OI0007459,O003872,P00050,2,212.38,0.15
OI0007460,O003872,P00097,1,193.82,0.15
OI0007461,O003873,P00051,1,220.14,0.0
OI0007462,O003874,P00066,1,422.64,0.0
OI0007463,O003874,P00098,1,298.47,0.05
OI0007464,O003875,P00004,3,41.11,0.15
OI0007465,O003876,P00092,1,315.53,0.05
OI0007466,O003876,P00090,3,335.08,0.1
OI0007467,O003877,P00009,1,411.99,0.0
OI0007468,O003878,P00026,1,236.15,0.1
OI0007469,O003879,P00005,2,297.83,0.0
OI0007470,O003880,P00030,2,211.27,0.05
OI0007471,O003880,P00075,2,181.47,0.0
OI0007472,O003881,P00045,1,303.55,0.1
OI0007473,O003881,P00090,2,335.08,0.0
OI0007474,O003881,P00011,1,477.15,0.1
OI0007475,O003882,P00116,1,571.16,0.0
OI0007476,O003882,P00107,1,373.63,0.0
OI0007477,O003882,P00022,2,315.29,0.1
OI0007478,O003882,P00051,2,220.14,0.0
OI0007479,O003883,P00118,1,509.33,0.15
OI0007480,O003884,P00096,4,302.38,0.1
OI0007481,O003885,P00037,1,379.94,0.0
OI0007482,O003886,P00072,1,362.99,0.0
OI0007483,O003887,P00066,2,422.64,0.05
OI0007484,O003888,P00021,1,265.21,0.2
OI0007485,O003888,P00107,2,373.63,0.1
OI0007486,O003888,P00026,1,236.15,0.0
OI0007487,O003889,P00043,1,243.73,0.0
OI0007488,O003890,P00042,2,444.01,0.0
OI0007489,O003891,P00051,3,220.14,0.0
OI0007490,O003892,P00084,2,477.09,0.05
OI0007491,O003892,P00037,3,379.94,0.0
OI0007492,O003893,P00058,1,268.06,0.1
OI0007493,O003893,P00078,1,203.68,0.2
OI0007494,O003893,P00084,1,477.09,0.05
OI0007495,O003893,P00086,2,55.76,0.0
OI0007496,O003894,P00024,3,194.34,0.0
OI0007497,O003894,P00015,1,125.4,0.05
OI0007498,O003895,P00103,1,132.87,0.0
OI0007499,O003896,P00096,1,302.38,0.0
OI0007500,O003896,P00120,1,568.77,0.0
OI0007501,O003896,P00112,1,264.71,0.2
OI0007502,O003897,P00073,1,380.75,0.15
OI0007503,O003898,P00096,1,302.38,0.2
OI0007504,O003898,P00039,1,78.36,0.15
OI0007505,O003899,P00087,4,117.6,0.2
OI0007506,O003899,P00028,1,43.31,0.0
OI0007507,O003899,P00114,1,426.8,0.0
OI0007508,O003899,P00076,1,271.68,0.05
OI0007509,O003900,P00007,1,522.61,0.2
OI0007510,O003900,P00083,1,125.94,0.0
OI0007511,O003900,P00081,1,74.04,0.0
OI0007512,O003900,P00030,1,211.27,0.1
OI0007513,O003900,P00073,1,380.75,0.0
OI0007514,O003901,P00040,1,464.84,0.0
OI0007515,O003901,P00002,1,75.51,0.2
OI0007516,O003902,P00024,2,194.34,0.2
OI0007517,O003903,P00043,1,243.73,0.0
OI0007518,O003904,P00064,3,25.74,0.05
OI0007519,O003904,P00093,1,320.92,0.15
OI0007520,O003905,P00042,1,444.01,0.05
OI0007521,O003905,P00059,3,377.25,0.1
OI0007522,O003906,P00097,1,193.82,0.0
OI0007523,O003907,P00118,1,509.33,0.05
OI0007524,O003908,P00062,4,140.07,0.1
OI0007525,O003909,P00077,3,263.58,0.0
OI0007526,O003910,P00102,3,377.84,0.15
OI0007527,O003911,P00110,1,82.92,0.0
OI0007528,O003911,P00032,1,492.19,0.1
OI0007529,O003912,P00014,1,306.6,0.0
OI0007530,O003913,P00110,1,82.92,0.0
OI0007531,O003914,P00080,2,65.63,0.2
OI0007532,O003914,P00007,1,522.61,0.0
OI0007533,O003915,P00036,3,136.63,0.05
OI0007534,O003915,P00120,1,568.77,0.05
OI0007535,O003915,P00001,1,186.44,0.15
OI0007536,O003915,P00039,1,78.36,0.1
OI0007537,O003916,P00021,1,265.21,0.0
OI0007538,O003916,P00013,1,427.3,0.0
OI0007539,O003917,P00028,2,43.31,0.0
OI0007540,O003917,P00083,1,125.94,0.05
OI0007541,O003918,P00095,2,40.98,0.0
OI0007542,O003918,P00113,1,151.95,0.0
OI0007543,O003918,P00048,2,606.69,0.05
OI0007544,O003919,P00084,1,477.09,0.0
OI0007545,O003920,P00039,1,78.36,0.2
OI0007546,O003921,P00005,1,297.83,0.0
OI0007547,O003922,P00039,2,78.36,0.0
OI0007548,O003922,P00019,1,80.96,0.05
OI0007549,O003923,P00120,2,568.77,0.2
OI0007550,O003924,P00118,1,509.33,0.0
OI0007551,O003925,P00016,2,21.7,0.15
OI0007552,O003925,P00118,2,509.33,0.15
OI0007553,O003926,P00088,1,15.01,0.0
OI0007554,O003926,P00102,2,377.84,0.05
OI0007555,O003927,P00023,1,220.19,0.0
OI0007556,O003928,P00015,2,125.4,0.15
OI0007557,O003928,P00012,1,518.79,0.0
OI0007558,O003929,P00059,2,377.25,0.2
OI0007559,O003930,P00114,2,426.8,0.1
OI0007560,O003930,P00075,1,181.47,0.0
OI0007561,O003930,P00089,2,185.57,0.0
OI0007562,O003931,P00003,1,419.56,0.1
OI0007563,O003931,P00090,1,335.08,0.05
OI0007564,O003932,P00009,1,411.99,0.15
OI0007565,O003933,P00089,1,185.57,0.0
OI0007566,O003934,P00028,1,43.31,0.05
OI0007567,O003934,P00009,2,411.99,0.15
OI0007568,O003935,P00049,1,193.92,0.0
OI0007569,O003936,P00005,1,297.83,0.05
OI0007570,O003936,P00064,1,25.74,0.2
OI0007571,O003937,P00060,2,534.46,0.0
OI0007572,O003937,P00053,4,564.38,0.0
OI0007573,O003938,P00074,2,138.42,0.0
OI0007574,O003938,P00115,1,275.35,0.15
OI0007575,O003939,P00009,4,411.99,0.0
OI0007576,O003939,P00099,1,91.51,0.15
OI0007577,O003939,P00113,2,151.95,0.0
OI0007578,O003940,P00093,1,320.92,0.0
OI0007579,O003940,P00062,3,140.07,0.2
OI0007580,O003941,P00035,1,385.83,0.15
OI0007581,O003941,P00004,2,41.11,0.0
OI0007582,O003942,P00112,2,264.71,0.15
OI0007583,O003942,P00025,1,205.26,0.05
OI0007584,O003942,P00031,1,462.82,0.2
OI0007585,O003943,P00001,1,186.44,0.2
OI0007586,O003943,P00084,3,477.09,0.2
OI0007587,O003943,P00006,2,117.92,0.05
OI0007588,O003943,P00112,2,264.71,0.1
OI0007589,O003943,P00073,1,380.75,0.15
OI0007590,O003944,P00063,2,329.62,0.2
OI0007591,O003945,P00030,2,211.27,0.15
OI0007592,O003946,P00109,1,130.78,0.0
OI0007593,O003946,P00096,2,302.38,0.0
OI0007594,O003946,P00007,1,522.61,0.0
OI0007595,O003947,P00077,1,263.58,0.0
OI0007596,O003948,P00059,1,377.25,0.1
OI0007597,O003948,P00106,1,183.48,0.0
OI0007598,O003948,P00061,1,62.41,0.0
OI0007599,O003949,P00085,1,274.09,0.0
OI0007600,O003950,P00093,2,320.92,0.1
OI0007601,O003951,P00070,1,403.55,0.0
OI0007602,O003952,P00042,4,444.01,0.15
OI0007603,O003953,P00082,2,380.3,0.05
OI0007604,O003953,P00045,2,303.55,0.0
OI0007605,O003954,P00075,2,181.47,0.0
OI0007606,O003954,P00052,1,396.7,0.05
OI0007607,O003955,P00045,1,303.55,0.0
OI0007608,O003955,P00099,2,91.51,0.0
OI0007609,O003956,P00105,3,567.15,0.05
OI0007610,O003956,P00087,1,117.6,0.15
OI0007611,O003956,P00097,1,193.82,0.1
OI0007612,O003956,P00114,1,426.8,0.05
OI0007613,O003957,P00047,1,293.14,0.05
OI0007614,O003958,P00012,4,518.79,0.1
OI0007615,O003959,P00033,2,97.17,0.0
OI0007616,O003959,P00114,1,426.8,0.0
OI0007617,O003960,P00119,4,324.39,0.15
OI0007618,O003960,P00046,1,488.5,0.05
OI0007619,O003961,P00058,1,268.06,0.2
OI0007620,O003962,P00070,1,403.55,0.0
OI0007621,O003962,P00111,1,39.89,0.0
OI0007622,O003962,P00088,1,15.01,0.1
OI0007623,O003962,P00022,1,315.29,0.2
OI0007624,O003962,P00114,3,426.8,0.15
OI0007625,O003963,P00019,1,80.96,0.1
OI0007626,O003964,P00044,4,52.37,0.1
OI0007627,O003965,P00081,2,74.04,0.2
OI0007628,O003966,P00096,2,302.38,0.0
OI0007629,O003967,P00109,1,130.78,0.2
OI0007630,O003967,P00103,1,132.87,0.0
OI0007631,O003967,P00074,1,138.42,0.2
OI0007632,O003967,P00018,2,97.12,0.15
OI0007633,O003967,P00105,1,567.15,0.05
OI0007634,O003968,P00011,1,477.15,0.2
OI0007635,O003969,P00054,1,499.72,0.0
OI0007636,O003970,P00065,3,96.5,0.1
OI0007637,O003970,P00070,1,403.55,0.0
OI0007638,O003970,P00006,2,117.92,0.1
OI0007639,O003971,P00001,2,186.44,0.1
OI0007640,O003971,P00033,1,97.17,0.15
OI0007641,O003972,P00022,2,315.29,0.0
OI0007642,O003972,P00095,2,40.98,0.15
OI0007643,O003973,P00091,1,86.94,0.2
OI0007644,O003974,P00043,1,243.73,0.05
OI0007645,O003975,P00015,1,125.4,0.0
OI0007646,O003976,P00094,2,222.34,0.2
OI0007647,O003977,P00103,1,132.87,0.0
OI0007648,O003978,P00071,1,455.29,0.05
OI0007649,O003978,P00120,1,568.77,0.1
OI0007650,O003979,P00085,1,274.09,0.0
OI0007651,O003979,P00105,3,567.15,0.1
OI0007652,O003979,P00051,3,220.14,0.0
OI0007653,O003980,P00096,2,302.38,0.15
OI0007654,O003980,P00053,2,564.38,0.2
OI0007655,O003981,P00014,4,306.6,0.15
OI0007656,O003981,P00029,1,359.81,0.15
OI0007657,O003982,P00059,1,377.25,0.0
OI0007658,O003983,P00107,1,373.63,0.2
OI0007659,O003983,P00089,3,185.57,0.0
OI0007660,O003984,P00092,2,315.53,0.0
OI0007661,O003985,P00115,1,275.35,0.2
OI0007662,O003986,P00065,1,96.5,0.2
OI0007663,O003987,P00014,3,306.6,0.0
OI0007664,O003987,P00064,1,25.74,0.0
OI0007665,O003988,P00089,1,185.57,0.0
OI0007666,O003988,P00040,1,464.84,0.2
OI0007667,O003989,P00052,1,396.7,0.2
OI0007668,O003989,P00039,3,78.36,0.0
OI0007669,O003990,P00070,1,403.55,0.2
OI0007670,O003990,P00082,2,380.3,0.0
OI0007671,O003990,P00013,1,427.3,0.0
OI0007672,O003991,P00003,2,419.56,0.0
OI0007673,O003991,P00004,2,41.11,0.0
OI0007674,O003992,P00027,1,425.73,0.0
OI0007675,O003993,P00106,4,183.48,0.15
OI0007676,O003993,P00100,3,205.9,0.0
OI0007677,O003994,P00009,2,411.99,0.0
OI0007678,O003995,P00058,1,268.06,0.15
OI0007679,O003995,P00016,2,21.7,0.05
OI0007680,O003995,P00055,1,268.52,0.0
OI0007681,O003995,P00046,1,488.5,0.15
OI0007682,O003996,P00077,1,263.58,0.0
OI0007683,O003997,P00044,1,52.37,0.0
OI0007684,O003997,P00050,1,212.38,0.0
OI0007685,O003997,P00048,1,606.69,0.05
OI0007686,O003998,P00080,1,65.63,0.05
OI0007687,O003998,P00076,1,271.68,0.15
OI0007688,O003999,P00079,2,142.89,0.1
OI0007689,O004000,P00006,1,117.92,0.05
OI0007690,O004000,P00087,2,117.6,0.0
OI0007691,O004000,P00063,3,329.62,0.0
OI0007692,O004000,P00005,2,297.83,0.0
OI0007693,O004001,P00033,2,97.17,0.05
OI0007694,O004001,P00090,1,335.08,0.2
OI0007695,O004002,P00103,2,132.87,0.2
OI0007696,O004002,P00050,1,212.38,0.1
OI0007697,O004003,P00099,2,91.51,0.15
OI0007698,O004003,P00013,1,427.3,0.1
OI0007699,O004003,P00055,2,268.52,0.1
OI0007700,O004004,P00113,2,151.95,0.0
OI0007701,O004005,P00088,3,15.01,0.0
OI0007702,O004005,P00063,1,329.62,0.05
OI0007703,O004006,P00005,4,297.83,0.2
OI0007704,O004006,P00063,1,329.62,0.0
OI0007705,O004007,P00061,1,62.41,0.1
OI0007706,O004007,P00033,2,97.17,0.0
OI0007707,O004008,P00011,3,477.15,0.15
OI0007708,O004008,P00032,3,492.19,0.2
OI0007709,O004009,P00092,1,315.53,0.15
OI0007710,O004010,P00119,1,324.39,0.05
OI0007711,O004010,P00013,1,427.3,0.05
OI0007712,O004011,P00096,1,302.38,0.0
OI0007713,O004012,P00031,3,462.82,0.1
OI0007714,O004013,P00061,2,62.41,0.0
OI0007715,O004013,P00005,1,297.83,0.1
OI0007716,O004013,P00042,1,444.01,0.2
OI0007717,O004014,P00091,4,86.94,0.05
OI0007718,O004014,P00110,1,82.92,0.0
OI0007719,O004015,P00079,1,142.89,0.05
OI0007720,O004016,P00013,2,427.3,0.15
OI0007721,O004016,P00002,1,75.51,0.0
OI0007722,O004017,P00076,2,271.68,0.15
OI0007723,O004017,P00111,1,39.89,0.2
OI0007724,O004018,P00004,2,41.11,0.1
OI0007725,O004018,P00120,2,568.77,0.05
OI0007726,O004019,P00009,3,411.99,0.0
OI0007727,O004019,P00065,3,96.5,0.05
OI0007728,O004020,P00036,1,136.63,0.15
OI0007729,O004021,P00073,1,380.75,0.1
OI0007730,O004021,P00050,3,212.38,0.15
OI0007731,O004021,P00103,1,132.87,0.15
OI0007732,O004022,P00007,1,522.61,0.15
OI0007733,O004022,P00033,2,97.17,0.1
OI0007734,O004022,P00075,1,181.47,0.05
OI0007735,O004022,P00016,4,21.7,0.0
OI0007736,O004023,P00116,1,571.16,0.05
OI0007737,O004024,P00038,3,373.16,0.2
OI0007738,O004025,P00021,2,265.21,0.0
OI0007739,O004025,P00006,2,117.92,0.1
OI0007740,O004026,P00043,2,243.73,0.15
OI0007741,O004026,P00055,1,268.52,0.0
OI0007742,O004026,P00015,2,125.4,0.2
OI0007743,O004027,P00010,1,9.72,0.05
OI0007744,O004027,P00026,1,236.15,0.0
OI0007745,O004027,P00062,1,140.07,0.0
OI0007746,O004028,P00050,1,212.38,0.2
OI0007747,O004029,P00096,4,302.38,0.15
OI0007748,O004029,P00104,1,250.89,0.0
OI0007749,O004030,P00099,1,91.51,0.0
OI0007750,O004030,P00049,1,193.92,0.0
OI0007751,O004030,P00006,2,117.92,0.0
OI0007752,O004031,P00044,1,52.37,0.2
OI0007753,O004031,P00111,1,39.89,0.05
OI0007754,O004031,P00088,1,15.01,0.0
OI0007755,O004031,P00075,1,181.47,0.15
OI0007756,O004032,P00057,2,460.12,0.15
OI0007757,O004032,P00104,2,250.89,0.0
OI0007758,O004033,P00013,3,427.3,0.0
OI0007759,O004033,P00022,1,315.29,0.0
OI0007760,O004034,P00095,1,40.98,0.0
OI0007761,O004034,P00078,3,203.68,0.05
OI0007762,O004034,P00073,2,380.75,0.05
OI0007763,O004035,P00047,1,293.14,0.0
OI0007764,O004035,P00102,2,377.84,0.15
OI0007765,O004035,P00090,2,335.08,0.1
OI0007766,O004035,P00056,2,496.49,0.15
OI0007767,O004036,P00048,1,606.69,0.1
OI0007768,O004036,P00082,1,380.3,0.0
OI0007769,O004037,P00054,3,499.72,0.05
OI0007770,O004038,P00005,1,297.83,0.1
OI0007771,O004038,P00036,3,136.63,0.15
OI0007772,O004038,P00056,1,496.49,0.05
OI0007773,O004039,P00009,1,411.99,0.0
OI0007774,O004040,P00012,2,518.79,0.15
OI0007775,O004040,P00034,1,79.08,0.0
OI0007776,O004040,P00113,2,151.95,0.05
OI0007777,O004041,P00052,1,396.7,0.1
OI0007778,O004042,P00118,1,509.33,0.0
OI0007779,O004043,P00117,2,372.96,0.0
OI0007780,O004043,P00119,1,324.39,0.0
OI0007781,O004043,P00113,1,151.95,0.0
OI0007782,O004044,P00021,1,265.21,0.0
OI0007783,O004045,P00074,1,138.42,0.15
OI0007784,O004045,P00024,2,194.34,0.0
OI0007785,O004046,P00058,1,268.06,0.15
OI0007786,O004047,P00070,1,403.55,0.05
OI0007787,O004047,P00048,1,606.69,0.0
OI0007788,O004047,P00072,1,362.99,0.2
OI0007789,O004047,P00034,1,79.08,0.15
OI0007790,O004048,P00024,1,194.34,0.1
OI0007791,O004049,P00053,2,564.38,0.0
OI0007792,O004049,P00015,2,125.4,0.0
OI0007793,O004049,P00072,1,362.99,0.0
OI0007794,O004050,P00019,1,80.96,0.0
OI0007795,O004050,P00039,1,78.36,0.15
OI0007796,O004051,P00090,1,335.08,0.05
OI0007797,O004052,P00002,1,75.51,0.0
OI0007798,O004053,P00008,1,441.52,0.1
OI0007799,O004054,P00101,1,79.35,0.0
OI0007800,O004055,P00015,1,125.4,0.1
OI0007801,O004056,P00086,1,55.76,0.0
OI0007802,O004057,P00075,2,181.47,0.1
OI0007803,O004058,P00002,1,75.51,0.0
OI0007804,O004059,P00113,1,151.95,0.2
OI0007805,O004060,P00018,4,97.12,0.0
OI0007806,O004061,P00118,1,509.33,0.05
OI0007807,O004061,P00032,2,492.19,0.2
OI0007808,O004061,P00111,1,39.89,0.0
OI0007809,O004062,P00025,2,205.26,0.15
OI0007810,O004063,P00061,1,62.41,0.05
OI0007811,O004064,P00062,1,140.07,0.0
OI0007812,O004064,P00028,4,43.31,0.0
OI0007813,O004065,P00050,2,212.38,0.15
OI0007814,O004065,P00071,1,455.29,0.1
OI0007815,O004065,P00082,1,380.3,0.2
OI0007816,O004066,P00103,4,132.87,0.0
OI0007817,O004066,P00010,1,9.72,0.15
OI0007818,O004067,P00017,1,369.49,0.2
OI0007819,O004067,P00110,1,82.92,0.0
OI0007820,O004067,P00066,1,422.64,0.05
OI0007821,O004067,P00019,1,80.96,0.1
OI0007822,O004067,P00111,2,39.89,0.0
OI0007823,O004068,P00073,3,380.75,0.0
OI0007824,O004069,P00032,1,492.19,0.2
OI0007825,O004069,P00081,2,74.04,0.05
OI0007826,O004070,P00108,2,475.6,0.15
OI0007827,O004071,P00047,1,293.14,0.0
OI0007828,O004072,P00106,3,183.48,0.05
OI0007829,O004072,P00034,1,79.08,0.0
OI0007830,O004073,P00097,2,193.82,0.0
OI0007831,O004073,P00056,1,496.49,0.2
OI0007832,O004074,P00042,1,444.01,0.0
OI0007833,O004074,P00100,1,205.9,0.0
OI0007834,O004074,P00051,1,220.14,0.15
OI0007835,O004075,P00093,1,320.92,0.0
OI0007836,O004076,P00051,1,220.14,0.05
OI0007837,O004077,P00078,1,203.68,0.2
OI0007838,O004077,P00108,2,475.6,0.0
OI0007839,O004078,P00096,2,302.38,0.0
OI0007840,O004079,P00062,1,140.07,0.1
OI0007841,O004080,P00102,1,377.84,0.1
OI0007842,O004081,P00114,2,426.8,0.05
OI0007843,O004082,P00083,2,125.94,0.15
OI0007844,O004082,P00112,1,264.71,0.0
OI0007845,O004082,P00097,1,193.82,0.0
OI0007846,O004083,P00077,1,263.58,0.2
OI0007847,O004083,P00067,3,529.3,0.0
OI0007848,O004083,P00037,1,379.94,0.05
OI0007849,O004083,P00064,4,25.74,0.1
